Datetime,Open,High,Low,Close,Volume,Adj Close
2024-07-26 12:08:00+00:00,67375.99,67376.0,67344.74,67344.75,406393,528
2024-07-26 12:09:00+00:00,67344.74,67344.75,67328.01,67334.93,181864,398
2024-07-26 12:10:00+00:00,67334.94,67334.94,67304.0,67320.81,329655,505
2024-07-26 12:11:00+00:00,67320.82,67320.82,67312.0,67312.0,101285,227
2024-07-26 12:12:00+00:00,67312.0,67312.01,67287.15,67287.15,682596,441
2024-07-26 12:13:00+00:00,67287.15,67287.15,67286.01,67286.01,128650,220
2024-07-26 12:14:00+00:00,67286.02,67309.44,67286.01,67309.43,281436,410
2024-07-26 12:15:00+00:00,67309.44,67309.44,67288.0,67288.0,131568,325
2024-07-26 12:16:00+00:00,67288.0,67288.01,67254.92,67254.92,414135,466
2024-07-26 12:17:00+00:00,67254.92,67284.01,67250.0,67284.0,851887,675
2024-07-26 12:18:00+00:00,67284.01,67299.0,67284.01,67285.04,346942,446
2024-07-26 12:19:00+00:00,67285.04,67285.05,67248.22,67248.23,212629,556
2024-07-26 12:20:00+00:00,67248.22,67270.0,67242.0,67242.0,387685,658
2024-07-26 12:21:00+00:00,67242.01,67276.0,67242.0,67276.0,327011,498
2024-07-26 12:22:00+00:00,67276.0,67276.0,67260.93,67260.93,432744,320
2024-07-26 12:23:00+00:00,67260.93,67282.66,67260.93,67280.0,680027,500
2024-07-26 12:24:00+00:00,67280.0,67296.0,67274.01,67296.0,592059,457
2024-07-26 12:25:00+00:00,67295.99,67323.09,67295.99,67323.08,958327,483
2024-07-26 12:26:00+00:00,67323.09,67323.09,67314.0,67319.69,444648,324
2024-07-26 12:27:00+00:00,67319.69,67319.7,67302.0,67302.0,482214,416
2024-07-26 12:28:00+00:00,67302.01,67306.0,67301.82,67301.82,700219,335
2024-07-26 12:29:00+00:00,67301.82,67338.0,67301.82,67338.0,1117240,600
2024-07-26 12:30:00+00:00,67337.99,67410.0,67223.0,67249.99,6989568,3542
2024-07-26 12:31:00+00:00,67249.99,67255.99,67129.99,67150.0,4111002,2972
2024-07-26 12:32:00+00:00,67150.01,67288.01,67140.0,67237.99,2183935,2398
2024-07-26 12:33:00+00:00,67237.99,67297.99,67212.66,67234.0,727513,1246
2024-07-26 12:34:00+00:00,67234.0,67238.01,67200.0,67200.0,485501,858
2024-07-26 12:35:00+00:00,67200.01,67214.0,67154.0,67154.01,632111,1119
2024-07-26 12:36:00+00:00,67154.0,67228.0,67150.0,67227.99,1049044,1066
2024-07-26 12:37:00+00:00,67228.0,67238.0,67176.0,67178.01,512839,824
2024-07-26 12:38:00+00:00,67178.01,67191.13,67176.0,67191.13,419525,612
2024-07-26 12:39:00+00:00,67191.12,67191.13,67176.0,67188.0,200753,498
2024-07-26 12:40:00+00:00,67188.0,67223.0,67188.0,67202.0,397136,555
2024-07-26 12:41:00+00:00,67202.01,67202.01,67156.25,67156.26,416596,668
2024-07-26 12:42:00+00:00,67156.26,67172.0,67156.26,67160.02,199051,545
2024-07-26 12:43:00+00:00,67160.02,67165.99,67145.63,67145.63,395344,585
2024-07-26 12:44:00+00:00,67145.64,67155.0,67108.0,67130.0,849828,1165
2024-07-26 12:45:00+00:00,67130.0,67146.01,67111.0,67111.99,610984,848
2024-07-26 12:46:00+00:00,67112.0,67134.0,67086.45,67133.99,1004662,1325
2024-07-26 12:47:00+00:00,67134.0,67187.71,67133.99,67176.25,588737,757
2024-07-26 12:48:00+00:00,67176.26,67202.01,67176.25,67201.34,376800,622
2024-07-26 12:49:00+00:00,67201.35,67201.35,67178.47,67187.26,302671,554
2024-07-26 12:50:00+00:00,67187.26,67224.01,67170.0,67224.0,860650,939
2024-07-26 12:51:00+00:00,67224.0,67242.01,67190.0,67190.01,1195488,991
2024-07-26 12:52:00+00:00,67190.0,67206.01,67176.92,67204.08,411426,649
2024-07-26 12:53:00+00:00,67204.09,67243.16,67204.08,67243.16,501956,519
2024-07-26 12:54:00+00:00,67243.16,67243.33,67241.58,67243.32,221747,353
2024-07-26 12:55:00+00:00,67243.33,67243.33,67243.32,67243.32,198340,282
2024-07-26 12:56:00+00:00,67243.33,67243.33,67243.32,67243.33,333491,235
2024-07-26 12:57:00+00:00,67243.32,67243.33,67236.0,67236.01,546261,393
2024-07-26 12:58:00+00:00,67236.0,67246.01,67224.0,67246.01,434319,640
2024-07-26 12:59:00+00:00,67246.0,67323.97,67246.0,67314.01,1660481,1195
2024-07-26 13:00:00+00:00,67314.01,67367.99,67314.0,67362.02,1954760,1282
2024-07-26 13:01:00+00:00,67362.01,67370.58,67346.74,67349.69,740208,785
2024-07-26 13:02:00+00:00,67349.69,67349.69,67314.0,67324.66,299053,847
2024-07-26 13:03:00+00:00,67324.66,67342.01,67318.72,67318.73,323984,514
2024-07-26 13:04:00+00:00,67318.72,67318.73,67296.0,67296.01,310277,436
2024-07-26 13:05:00+00:00,67296.0,67297.35,67292.0,67292.0,272514,326
2024-07-26 13:06:00+00:00,67292.01,67292.01,67270.0,67270.01,591521,582
2024-07-26 13:07:00+00:00,67270.0,67270.01,67250.0,67250.01,149594,415
2024-07-26 13:08:00+00:00,67250.0,67285.04,67250.0,67285.03,369630,780
2024-07-26 13:09:00+00:00,67285.04,67285.04,67275.69,67275.7,363323,335
2024-07-26 13:10:00+00:00,67275.69,67275.7,67257.0,67258.01,285959,591
2024-07-26 13:11:00+00:00,67258.01,67258.01,67236.0,67236.01,313232,483
2024-07-26 13:12:00+00:00,67236.01,67236.01,67214.0,67214.01,406192,544
2024-07-26 13:13:00+00:00,67214.01,67224.0,67170.0,67172.08,838858,946
2024-07-26 13:14:00+00:00,67172.08,67205.84,67172.07,67198.0,346406,693
2024-07-26 13:15:00+00:00,67197.99,67226.16,67179.31,67226.16,3259419,1042
2024-07-26 13:16:00+00:00,67226.15,67226.16,67210.0,67224.0,249192,507
2024-07-26 13:17:00+00:00,67224.0,67240.0,67223.99,67240.0,465619,542
2024-07-26 13:18:00+00:00,67240.0,67258.01,67239.99,67252.02,882989,515
2024-07-26 13:19:00+00:00,67252.01,67256.01,67214.41,67256.01,777804,895
2024-07-26 13:20:00+00:00,67256.0,67291.45,67246.0,67288.23,2371585,893
2024-07-26 13:21:00+00:00,67288.23,67297.35,67288.22,67294.01,413862,413
2024-07-26 13:22:00+00:00,67294.0,67343.53,67294.0,67340.66,1990625,798
2024-07-26 13:23:00+00:00,67340.66,67378.0,67340.65,67371.05,957575,892
2024-07-26 13:24:00+00:00,67371.04,67371.8,67360.03,67364.0,1271375,810
2024-07-26 13:25:00+00:00,67363.99,67418.0,67363.99,67412.0,2717549,1706
2024-07-26 13:26:00+00:00,67412.0,67412.0,67393.46,67406.0,586588,1040
2024-07-26 13:27:00+00:00,67405.99,67406.0,67360.03,67360.04,380997,602
2024-07-26 13:28:00+00:00,67360.03,67399.77,67360.03,67399.49,700786,637
2024-07-26 13:29:00+00:00,67399.49,67411.99,67399.48,67411.99,662862,592
2024-07-26 13:30:00+00:00,67411.99,67475.0,67360.03,67396.01,3335287,2976
2024-07-26 13:31:00+00:00,67396.01,67396.01,67334.54,67347.95,1283107,1351
2024-07-26 13:32:00+00:00,67347.94,67479.43,67347.94,67424.01,2924254,1854
2024-07-26 13:33:00+00:00,67424.01,67458.0,67416.0,67418.01,3864266,1456
2024-07-26 13:34:00+00:00,67418.0,67418.0,67308.0,67357.05,1438957,1824
2024-07-26 13:35:00+00:00,67357.05,67408.01,67357.05,67396.01,542320,1367
2024-07-26 13:36:00+00:00,67396.01,67650.01,67394.07,67648.0,13194152,9954
2024-07-26 13:37:00+00:00,67647.99,67756.04,67647.99,67672.01,10501276,7150
2024-07-26 13:38:00+00:00,67672.01,67701.82,67552.13,67662.49,6719429,3643
2024-07-26 13:39:00+00:00,67662.49,67662.5,67626.01,67639.99,2260259,1633
2024-07-26 13:40:00+00:00,67640.0,67707.38,67559.27,67559.28,1121655,2131
2024-07-26 13:41:00+00:00,67559.28,67620.0,67377.03,67400.0,4598533,4444
2024-07-26 13:42:00+00:00,67400.0,67416.0,67323.3,67416.0,1726841,2836
2024-07-26 13:43:00+00:00,67415.99,67527.6,67415.99,67525.99,1686639,2180
2024-07-26 13:44:00+00:00,67526.0,67641.97,67526.0,67593.91,1931588,2736
2024-07-26 13:45:00+00:00,67593.91,67653.99,67574.0,67653.99,1470241,2150
2024-07-26 13:46:00+00:00,67653.98,67712.0,67586.0,67586.0,2860715,2665
2024-07-26 13:47:00+00:00,67586.0,67640.0,67550.0,67573.99,2302027,2297
2024-07-26 13:48:00+00:00,67573.99,67624.0,67562.0,67562.01,1191043,1336
2024-07-26 13:49:00+00:00,67562.0,67612.91,67548.0,67548.01,841320,1416
2024-07-26 13:50:00+00:00,67548.0,67696.0,67538.0,67695.99,1802099,2259
2024-07-26 13:51:00+00:00,67695.99,67707.0,67598.01,67700.0,2498323,2827
2024-07-26 13:52:00+00:00,67699.99,67875.99,67699.99,67806.0,16075971,9422
2024-07-26 13:53:00+00:00,67806.01,67850.0,67746.0,67750.0,1678198,2674
2024-07-26 13:54:00+00:00,67750.01,67787.07,67714.0,67787.07,1612225,2303
2024-07-26 13:55:00+00:00,67787.07,67900.0,67787.07,67899.99,5160080,3202
2024-07-26 13:56:00+00:00,67899.99,67950.0,67884.87,67918.01,5467547,4288
2024-07-26 13:57:00+00:00,67918.01,67976.05,67904.0,67924.0,4864125,3002
2024-07-26 13:58:00+00:00,67923.99,67930.0,67876.04,67900.0,2613583,1800
2024-07-26 13:59:00+00:00,67899.99,67932.01,67885.34,67887.88,2081838,1573
2024-07-26 14:00:00+00:00,67887.88,67979.89,67868.65,67950.0,5159683,2700
2024-07-26 14:01:00+00:00,67949.99,67958.01,67868.66,67875.99,2975600,2021
2024-07-26 14:02:00+00:00,67876.0,67943.53,67876.0,67919.53,1707211,1692
2024-07-26 14:03:00+00:00,67919.53,68000.0,67919.53,67970.01,3972706,2599
2024-07-26 14:04:00+00:00,67970.0,67970.01,67880.0,67885.99,2534481,2019
2024-07-26 14:05:00+00:00,67885.99,67886.0,67772.0,67773.99,2394369,2682
2024-07-26 14:06:00+00:00,67774.0,67774.0,67668.0,67760.0,3242566,3329
2024-07-26 14:07:00+00:00,67759.99,67790.0,67732.0,67748.01,1474009,1769
2024-07-26 14:08:00+00:00,67748.0,67810.0,67689.4,67770.0,2031975,2073
2024-07-26 14:09:00+00:00,67769.99,67769.99,67686.0,67718.72,1842916,1420
2024-07-26 14:10:00+00:00,67718.72,67848.01,67714.0,67848.01,3103687,1807
2024-07-26 14:11:00+00:00,67848.01,67886.01,67831.7,67847.74,2718372,1817
2024-07-26 14:12:00+00:00,67847.73,67863.7,67798.0,67852.01,1585223,1680
2024-07-26 14:13:00+00:00,67852.01,67852.01,67778.9,67814.01,3617783,2110
2024-07-26 14:14:00+00:00,67814.0,67816.01,67732.62,67745.76,1496533,1745
2024-07-26 14:15:00+00:00,67745.75,67784.0,67726.0,67768.0,1828602,1842
2024-07-26 14:16:00+00:00,67768.0,67810.0,67730.0,67740.33,1791384,2074
2024-07-26 14:17:00+00:00,67740.33,67760.0,67672.0,67672.01,2337733,1837
2024-07-26 14:18:00+00:00,67672.0,67674.0,67554.0,67580.97,2754948,3412
2024-07-26 14:19:00+00:00,67580.97,67580.97,67493.97,67548.03,3686533,2983
2024-07-26 14:20:00+00:00,67548.03,67586.01,67528.0,67585.21,2628684,2049
2024-07-26 14:21:00+00:00,67585.21,67585.22,67504.0,67516.0,1080043,1329
2024-07-26 14:22:00+00:00,67515.99,67543.2,67506.0,67510.01,1732934,1407
2024-07-26 14:23:00+00:00,67510.0,67574.01,67481.48,67574.01,2052438,1553
2024-07-26 14:24:00+00:00,67574.01,67637.44,67574.0,67606.02,3110734,1804
2024-07-26 14:25:00+00:00,67606.02,67621.35,67301.79,67329.47,9126695,6633
2024-07-26 14:26:00+00:00,67329.48,67377.98,67278.82,67377.98,4787794,3199
2024-07-26 14:27:00+00:00,67377.98,67391.19,67354.0,67374.32,1402879,1457
2024-07-26 14:28:00+00:00,67374.31,67392.0,67310.0,67332.01,1715516,1514
2024-07-26 14:29:00+00:00,67332.0,67332.0,67215.51,67220.26,10742894,4196
2024-07-26 14:30:00+00:00,67220.26,67258.01,67184.0,67188.01,3051862,2799
2024-07-26 14:31:00+00:00,67188.0,67242.01,67174.06,67186.22,2375460,2242
2024-07-26 14:32:00+00:00,67186.21,67191.74,67044.0,67046.01,6503854,5619
2024-07-26 14:33:00+00:00,67046.01,67076.01,66892.0,66916.02,13761256,7718
2024-07-26 14:34:00+00:00,66916.01,67080.83,66908.99,67070.0,4443630,3268
2024-07-26 14:35:00+00:00,67070.0,67102.01,67000.0,67102.01,3521447,3170
2024-07-26 14:36:00+00:00,67102.01,67130.89,67058.0,67097.99,2869697,2870
2024-07-26 14:37:00+00:00,67097.99,67160.48,67096.0,67138.01,3002772,2122
2024-07-26 14:38:00+00:00,67138.01,67164.71,67089.53,67110.0,3412065,1618
2024-07-26 14:39:00+00:00,67110.0,67128.01,67034.79,67034.8,1402676,1357
2024-07-26 14:40:00+00:00,67034.79,67130.0,67020.0,67114.01,1312157,2012
2024-07-26 14:41:00+00:00,67114.0,67114.01,67044.77,67077.07,1130353,1403
2024-07-26 14:42:00+00:00,67077.07,67130.0,67068.0,67114.0,941760,1650
2024-07-26 14:43:00+00:00,67114.0,67192.01,67088.0,67192.01,1402688,1695
2024-07-26 14:44:00+00:00,67192.01,67192.01,67144.0,67167.66,1301694,1217
2024-07-26 14:45:00+00:00,67167.65,67199.0,67152.12,67156.33,1206841,1291
2024-07-26 14:46:00+00:00,67156.32,67200.0,67124.0,67154.01,1133120,1625
2024-07-26 14:47:00+00:00,67154.0,67168.0,67110.0,67158.01,1402440,1852
2024-07-26 14:48:00+00:00,67158.01,67178.01,67134.08,67140.01,1103422,1276
2024-07-26 14:49:00+00:00,67140.0,67166.0,67117.09,67130.0,982871,1369
2024-07-26 14:50:00+00:00,67130.0,67200.0,67126.0,67200.0,868140,1069
2024-07-26 14:51:00+00:00,67200.0,67240.01,67155.0,67180.01,1491665,1720
2024-07-26 14:52:00+00:00,67180.0,67200.0,67122.0,67182.92,1227795,1538
2024-07-26 14:53:00+00:00,67182.91,67187.12,67140.33,67150.75,896148,1091
2024-07-26 14:54:00+00:00,67150.74,67184.01,67140.0,67160.01,1158842,936
2024-07-26 14:55:00+00:00,67160.01,67222.0,67160.0,67202.44,1177875,1243
2024-07-26 14:56:00+00:00,67202.44,67242.69,67202.0,67242.02,877532,767
2024-07-26 14:57:00+00:00,67242.01,67294.01,67240.0,67288.88,1649105,1905
2024-07-26 14:58:00+00:00,67288.88,67365.99,67288.88,67356.92,2462640,2312
2024-07-26 14:59:00+00:00,67356.92,67370.0,67328.0,67328.01,1651800,1287
2024-07-26 15:00:00+00:00,67328.0,67346.0,67286.0,67318.0,2085550,1523
2024-07-26 15:01:00+00:00,67318.0,67446.84,67317.99,67427.95,1586648,2936
2024-07-26 15:02:00+00:00,67427.94,67480.01,67380.0,67464.0,2028387,2350
2024-07-26 15:03:00+00:00,67463.99,67478.01,67432.0,67442.01,833569,1086
2024-07-26 15:04:00+00:00,67442.0,67481.48,67432.0,67460.04,1097659,1204
2024-07-26 15:05:00+00:00,67460.03,67513.92,67460.03,67507.99,2564626,2102
2024-07-26 15:06:00+00:00,67508.0,67560.01,67500.0,67500.01,5046963,2434
2024-07-26 15:07:00+00:00,67500.01,67521.62,67480.0,67494.97,3959780,2018
2024-07-26 15:08:00+00:00,67494.98,67620.01,67494.97,67620.01,5376008,3081
2024-07-26 15:09:00+00:00,67620.0,67664.01,67579.13,67579.14,2470645,2594
2024-07-26 15:10:00+00:00,67579.13,67586.66,67554.0,67558.01,2266391,1380
2024-07-26 15:11:00+00:00,67558.01,67558.01,67436.0,67474.0,3247239,2507
2024-07-26 15:12:00+00:00,67474.0,67493.67,67450.29,67459.33,1432929,1181
2024-07-26 15:13:00+00:00,67459.34,67566.01,67459.34,67560.14,2119413,1107
2024-07-26 15:14:00+00:00,67560.13,67571.54,67522.01,67545.46,935506,1044
2024-07-26 15:15:00+00:00,67545.46,67545.47,67494.02,67494.03,835279,780
2024-07-26 15:16:00+00:00,67494.03,67540.01,67480.0,67520.01,1144399,1187
2024-07-26 15:17:00+00:00,67520.0,67590.0,67515.32,67589.99,681640,940
2024-07-26 15:18:00+00:00,67589.99,67630.0,67589.99,67612.1,972234,1492
2024-07-26 15:19:00+00:00,67612.09,67619.99,67562.0,67562.01,1148925,1120
2024-07-26 15:20:00+00:00,67562.01,67630.01,67553.93,67630.01,888431,1175
2024-07-26 15:21:00+00:00,67630.0,67717.29,67602.0,67717.28,1696855,2520
2024-07-26 15:22:00+00:00,67717.29,67751.01,67692.34,67708.0,2040791,2295
2024-07-26 15:23:00+00:00,67707.99,67747.92,67689.45,67710.03,2120101,1851
2024-07-26 15:24:00+00:00,67710.03,67737.9,67702.0,67702.01,676620,822
2024-07-26 15:25:00+00:00,67702.01,67730.0,67680.61,67680.62,838009,1216
2024-07-26 15:26:00+00:00,67680.61,67688.0,67640.8,67684.0,1274421,1174
2024-07-26 15:27:00+00:00,67683.99,67690.0,67640.0,67644.0,647894,1081
2024-07-26 15:28:00+00:00,67644.01,67662.98,67580.0,67662.97,1385277,1342
2024-07-26 15:29:00+00:00,67662.98,67682.01,67648.0,67654.01,1913581,886
2024-07-26 15:30:00+00:00,67654.01,67694.69,67636.0,67636.0,1246985,1264
2024-07-26 15:31:00+00:00,67636.0,67700.0,67636.0,67684.01,1663929,833
2024-07-26 15:32:00+00:00,67684.01,67684.01,67628.0,67628.01,978277,975
2024-07-26 15:33:00+00:00,67628.01,67634.01,67562.0,67562.01,672452,979
2024-07-26 15:34:00+00:00,67562.01,67584.0,67504.0,67526.01,1706490,1639
2024-07-26 15:35:00+00:00,67526.01,67549.92,67490.0,67530.0,1249535,1709
2024-07-26 15:36:00+00:00,67529.99,67604.45,67518.5,67600.17,1907290,1330
2024-07-26 15:37:00+00:00,67600.17,67657.05,67572.0,67580.01,3111041,1646
2024-07-26 15:38:00+00:00,67580.0,67594.0,67512.3,67516.01,628568,1077
2024-07-26 15:39:00+00:00,67516.0,67530.0,67504.5,67512.0,1047497,848
2024-07-26 15:40:00+00:00,67512.0,67556.81,67512.0,67520.01,815559,938
2024-07-26 15:41:00+00:00,67520.0,67558.0,67520.0,67550.01,375289,577
2024-07-26 15:42:00+00:00,67550.0,67565.96,67534.0,67544.0,387841,992
2024-07-26 15:43:00+00:00,67544.0,67550.0,67529.64,67532.53,655355,679
2024-07-26 15:44:00+00:00,67532.52,67542.0,67512.0,67528.01,865883,870
2024-07-26 15:45:00+00:00,67528.0,67540.0,67520.0,67530.0,408820,758
2024-07-26 15:46:00+00:00,67530.01,67542.01,67468.67,67487.92,1584150,1444
2024-07-26 15:47:00+00:00,67487.92,67531.77,67456.0,67531.77,1295746,1306
2024-07-26 15:48:00+00:00,67531.76,67562.01,67520.0,67520.01,794484,889
2024-07-26 15:49:00+00:00,67520.01,67562.0,67510.08,67552.01,986699,666
2024-07-26 15:50:00+00:00,67552.0,67599.99,67546.0,67546.01,511627,1126
2024-07-26 15:51:00+00:00,67546.0,67570.0,67504.5,67522.01,834892,1368
2024-07-26 15:52:00+00:00,67522.0,67527.73,67482.29,67510.37,371989,1111
2024-07-26 15:53:00+00:00,67510.37,67534.0,67494.01,67510.0,661796,792
2024-07-26 15:54:00+00:00,67509.99,67521.35,67500.0,67516.72,347588,737
2024-07-26 15:55:00+00:00,67516.71,67524.01,67504.0,67524.01,339314,580
2024-07-26 15:56:00+00:00,67524.0,67530.0,67490.01,67508.01,436048,727
2024-07-26 15:57:00+00:00,67508.01,67519.77,67493.09,67494.01,392550,707
2024-07-26 15:58:00+00:00,67494.0,67558.01,67494.0,67558.01,847216,794
2024-07-26 15:59:00+00:00,67558.01,67578.01,67558.01,67560.01,352169,668
2024-07-26 16:00:00+00:00,67560.0,67596.01,67560.0,67560.01,919557,917
2024-07-26 16:01:00+00:00,67560.0,67580.01,67544.0,67580.01,630723,755
2024-07-26 16:02:00+00:00,67580.0,67626.01,67572.0,67626.01,1001452,1071
2024-07-26 16:03:00+00:00,67626.01,67652.01,67586.0,67586.01,594719,1018
2024-07-26 16:04:00+00:00,67586.01,67614.01,67586.0,67608.0,352137,453
2024-07-26 16:05:00+00:00,67607.99,67621.42,67592.0,67610.0,1166062,1101
2024-07-26 16:06:00+00:00,67610.0,67654.01,67609.99,67646.15,682685,888
2024-07-26 16:07:00+00:00,67646.15,67646.15,67620.0,67622.0,656654,654
2024-07-26 16:08:00+00:00,67622.0,67632.01,67554.15,67554.16,699446,1007
2024-07-26 16:09:00+00:00,67554.15,67554.16,67500.01,67530.0,786240,1333
2024-07-26 16:10:00+00:00,67529.99,67590.0,67529.99,67586.0,575703,1064
2024-07-26 16:11:00+00:00,67585.99,67590.0,67526.0,67558.01,488768,974
2024-07-26 16:12:00+00:00,67558.0,67570.0,67520.0,67559.45,287150,893
2024-07-26 16:13:00+00:00,67559.44,67567.03,67535.2,67535.21,417568,600
2024-07-26 16:14:00+00:00,67535.2,67560.0,67508.0,67508.11,572282,782
2024-07-26 16:15:00+00:00,67508.1,67524.0,67506.0,67506.01,352507,742
2024-07-26 16:16:00+00:00,67506.01,67538.96,67500.0,67510.0,879955,852
2024-07-26 16:17:00+00:00,67509.99,67559.46,67501.45,67533.24,1200512,933
2024-07-26 16:18:00+00:00,67533.23,67582.0,67528.0,67582.0,313061,784
2024-07-26 16:19:00+00:00,67582.0,67609.99,67552.0,67552.01,647695,897
2024-07-26 16:20:00+00:00,67552.01,67570.0,67510.92,67570.0,1143932,1207
2024-07-26 16:21:00+00:00,67570.0,67626.0,67558.0,67616.01,945890,1112
2024-07-26 16:22:00+00:00,67616.0,67616.01,67580.0,67589.12,762818,670
2024-07-26 16:23:00+00:00,67589.12,67614.0,67580.01,67587.99,1260288,790
2024-07-26 16:24:00+00:00,67587.99,67627.0,67587.98,67622.01,430569,530
2024-07-26 16:25:00+00:00,67622.01,67636.8,67618.21,67636.8,296777,495
2024-07-26 16:26:00+00:00,67636.79,67685.11,67636.79,67685.1,438617,669
2024-07-26 16:27:00+00:00,67685.1,67685.11,67640.0,67643.05,601910,877
2024-07-26 16:28:00+00:00,67643.05,67680.01,67643.04,67680.01,250542,440
2024-07-26 16:29:00+00:00,67680.0,67680.01,67644.0,67644.01,331048,587
2024-07-26 16:30:00+00:00,67644.01,67666.0,67630.0,67666.0,359551,631
2024-07-26 16:31:00+00:00,67665.99,67683.54,67662.01,67683.53,401508,693
2024-07-26 16:32:00+00:00,67683.54,67683.54,67622.0,67630.01,930502,961
2024-07-26 16:33:00+00:00,67630.01,67657.23,67600.0,67642.01,539021,1168
2024-07-26 16:34:00+00:00,67642.0,67668.0,67590.16,67590.17,802299,1241
2024-07-26 16:35:00+00:00,67590.17,67620.0,67568.0,67620.0,1149662,1039
2024-07-26 16:36:00+00:00,67620.0,67645.81,67600.0,67600.01,367788,804
2024-07-26 16:37:00+00:00,67600.01,67623.99,67580.0,67623.99,622946,739
2024-07-26 16:38:00+00:00,67623.99,67623.99,67600.0,67600.01,313597,457
2024-07-26 16:39:00+00:00,67600.01,67600.01,67582.58,67600.0,392162,613
2024-07-26 16:40:00+00:00,67600.0,67604.0,67575.75,67578.01,372993,717
2024-07-26 16:41:00+00:00,67578.01,67578.01,67540.0,67556.0,731521,772
2024-07-26 16:42:00+00:00,67555.99,67600.0,67555.99,67588.95,638231,964
2024-07-26 16:43:00+00:00,67588.94,67606.01,67564.03,67606.01,717520,1010
2024-07-26 16:44:00+00:00,67606.0,67620.0,67576.0,67590.0,867871,755
2024-07-26 16:45:00+00:00,67590.0,67623.99,67590.0,67600.0,1028766,807
2024-07-26 16:46:00+00:00,67600.0,67604.0,67559.99,67564.01,2089423,1021
2024-07-26 16:47:00+00:00,67564.01,67569.8,67557.01,67565.99,218262,694
2024-07-26 16:48:00+00:00,67565.99,67566.0,67512.0,67512.01,1092680,1080
2024-07-26 16:49:00+00:00,67512.0,67520.0,67512.0,67515.01,232950,594
2024-07-26 16:50:00+00:00,67515.01,67550.0,67506.0,67535.01,649222,963
2024-07-26 16:51:00+00:00,67535.02,67535.02,67512.0,67516.0,759612,651
2024-07-26 16:52:00+00:00,67515.99,67536.01,67515.99,67528.0,402993,568
2024-07-26 16:53:00+00:00,67528.0,67536.0,67514.0,67524.0,644781,695
2024-07-26 16:54:00+00:00,67524.0,67538.0,67490.0,67490.0,1240120,904
2024-07-26 16:55:00+00:00,67490.01,67490.01,67411.76,67411.76,929134,1452
2024-07-26 16:56:00+00:00,67411.77,67436.01,67388.0,67420.01,997953,1382
2024-07-26 16:57:00+00:00,67420.01,67420.01,67390.0,67390.0,886836,952
2024-07-26 16:58:00+00:00,67390.01,67400.0,67366.79,67399.69,744485,1256
2024-07-26 16:59:00+00:00,67399.7,67399.7,67380.0,67396.0,507777,574
2024-07-26 17:00:00+00:00,67396.01,67430.0,67387.03,67387.03,636562,952
2024-07-26 17:01:00+00:00,67387.04,67387.04,67342.86,67370.0,810036,1408
2024-07-26 17:02:00+00:00,67370.0,67413.49,67346.0,67400.0,1536661,1283
2024-07-26 17:03:00+00:00,67400.01,67436.0,67388.0,67420.01,470039,821
2024-07-26 17:04:00+00:00,67420.0,67431.08,67420.0,67431.08,390978,422
2024-07-26 17:05:00+00:00,67431.08,67436.01,67431.07,67436.01,338228,387
2024-07-26 17:06:00+00:00,67436.0,67436.01,67354.0,67375.34,710911,1082
2024-07-26 17:07:00+00:00,67375.33,67384.0,67340.01,67340.01,933705,953
